2017-05-10 05:06:38,662 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll.web:payrollweb:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrollweb\pom.xml.
2017-05-10 05:06:38,713 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll.model:payrollmodel:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrollmodel\pom.xml.
2017-05-10 05:06:50,893 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-10 05:06:50,936 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-10 05:06:50,940 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-10 05:06:50,941 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-10 05:06:56,598 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-10 05:06:56,600 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-10 05:06:56,602 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-10 05:06:56,603 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-19 21:52:07,997 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll:payrolltax:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrolltax\pom.xml.
2017-05-19 21:52:09,109 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payrolltax/src/main/java
2017-05-19 21:52:09,113 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /payrolltax/src/main/resources
2017-05-19 21:52:09,114 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payrolltax/src/test/java
2017-05-19 21:52:09,114 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /payrolltax/src/test/resources
2017-05-19 21:52:09,113 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll:payrolltax:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrolltax\pom.xml.
2017-05-19 21:52:14,380 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.juve.payroll:payroll:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\pom.xml.
2017-05-19 21:52:14,433 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll.web:payrollweb:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrollweb\pom.xml.
2017-05-19 21:52:14,467 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll.model:payrollmodel:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrollmodel\pom.xml.
2017-05-19 21:52:14,521 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll:payrolltax:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrolltax\pom.xml.
2017-05-19 21:52:14,985 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-19 21:52:15,000 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-19 21:52:15,002 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-19 21:52:15,003 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-19 21:52:15,017 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-19 21:52:15,017 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-19 21:52:15,019 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-19 21:52:15,020 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
